Year,Day ,Date,Hours,Time,location-long,location-lat,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
19,65,2023-07-15,23,23:00:00,0.378323,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,66,2023-07-16,0,0:00:00,0.378301,36.898101,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,66,2023-07-17,4,4:00:00,0.378291,36.898075,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,66,2023-07-18,8,8:00:00,0.378285,36.898094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,66,2023-07-19,12,12:00:00,0.378285,36.898048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,66,2023-07-20,16,16:00:00,0.378283,36.897968,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,66,2023-07-21,20,20:00:00,0.378318,36.898124,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,66,2023-07-22,23,23:00:00,0.378311,36.898029,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,67,2023-07-23,0,0:00:00,0.378301,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,67,2023-07-24,4,4:00:00,0.378261,36.898143,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,67,2023-07-25,8,8:00:00,0.378306,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,67,2023-07-26,12,12:00:00,0.378296,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,67,2023-07-27,16,16:00:00,0.378295,36.898048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,67,2023-07-28,20,20:00:00,0.378328,36.898094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,67,2023-07-29,23,23:00:00,0.378283,36.898101,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,68,2023-07-30,0,0:00:00,0.3783,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,68,2023-07-31,4,4:00:00,0.378306,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,68,2023-08-01,8,8:00:00,0.378311,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,68,2023-08-02,12,12:00:00,0.378276,36.898029,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,68,2023-08-03,16,16:00:00,0.378315,36.898048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,68,2023-08-04,20,20:00:00,0.378316,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,68,2023-08-05,23,23:00:00,0.37832,36.898075,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,69,2023-08-06,0,0:00:00,0.378303,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,69,2023-08-07,4,4:00:00,0.3783,36.898082,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,69,2023-08-08,8,8:00:00,0.378315,36.898082,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,69,2023-08-09,12,12:00:00,0.378268,36.898029,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,69,2023-08-10,16,16:00:00,0.378293,36.898056,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,69,2023-08-11,20,20:00:00,0.378323,36.898048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,69,2023-08-12,23,23:00:00,0.378306,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,70,2023-08-13,0,0:00:00,0.378311,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,70,2023-08-14,4,4:00:00,0.378301,36.898082,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,70,2023-08-15,8,8:00:00,0.378323,36.898143,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,70,2023-08-16,12,12:00:00,0.378295,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,70,2023-08-17,16,16:00:00,0.378295,36.898029,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,70,2023-08-18,20,20:00:00,0.378313,36.898056,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,70,2023-08-19,23,23:00:00,0.378306,36.898048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,71,2023-08-20,0,0:00:00,0.378283,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,71,2023-08-21,4,4:00:00,0.37829,36.898094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,71,2023-08-22,8,8:00:00,0.378291,36.898132,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,71,2023-08-23,12,12:00:00,0.378296,36.898151,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,71,2023-08-24,16,16:00:00,0.378283,36.898006,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,71,2023-08-25,20,20:00:00,0.378316,36.898036,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,71,2023-08-26,23,23:00:00,0.378306,36.898075,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,72,2023-08-27,0,0:00:00,0.378285,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,72,2023-08-28,4,4:00:00,0.378301,36.898075,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,72,2023-08-29,8,8:00:00,0.378336,36.898113,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,72,2023-08-30,12,12:00:00,0.378276,36.898082,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,72,2023-08-31,16,16:00:00,0.378263,36.89801,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,72,2023-09-01,20,20:00:00,0.378303,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,72,2023-09-02,23,23:00:00,0.37832,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,73,2023-09-03,0,0:00:00,0.378293,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,73,2023-09-04,4,4:00:00,0.378288,36.898094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,73,2023-09-05,8,8:00:00,0.378353,36.898094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,73,2023-09-06,12,12:00:00,0.378293,36.898105,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,73,2023-09-07,16,16:00:00,0.37826,36.898017,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,73,2023-09-08,20,20:00:00,0.3783,36.898094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,73,2023-09-09,23,23:00:00,0.378321,36.898036,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,74,2023-09-10,0,0:00:00,0.378281,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,74,2023-09-11,4,4:00:00,0.378293,36.898101,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,74,2023-09-12,8,8:00:00,0.378343,36.89812,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,74,2023-09-13,12,12:00:00,0.378301,36.898143,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,74,2023-09-14,16,16:00:00,0.378274,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,74,2023-09-15,20,20:00:00,0.378273,36.898036,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,74,2023-09-16,23,23:00:00,0.378328,36.898017,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,75,2023-09-17,0,0:00:00,0.3783,36.898082,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,75,2023-09-18,4,4:00:00,0.378305,36.898113,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,75,2023-09-19,8,8:00:00,0.378346,36.898086,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,75,2023-09-20,12,12:00:00,0.378296,36.898082,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,75,2023-09-21,16,16:00:00,0.37827,36.898101,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,75,2023-09-22,20,20:00:00,0.378296,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,75,2023-09-23,23,23:00:00,0.378295,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,76,2023-09-24,0,0:00:00,0.378268,36.898075,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,76,2023-09-25,4,4:00:00,0.378318,36.898082,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,76,2023-09-26,8,8:00:00,0.37831,36.898105,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,76,2023-09-27,12,12:00:00,0.378293,36.898036,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,76,2023-09-28,16,16:00:00,0.378253,36.898094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,76,2023-09-29,20,20:00:00,0.378283,36.898048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,76,2023-09-30,23,23:00:00,0.378303,36.898048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,77,2023-10-01,0,0:00:00,0.378266,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,77,2023-10-02,4,4:00:00,0.378315,36.898132,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,77,2023-10-03,8,8:00:00,0.378295,36.898159,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,77,2023-10-04,12,12:00:00,0.378271,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,77,2023-10-05,16,16:00:00,0.378254,36.898101,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,77,2023-10-06,20,20:00:00,0.378288,36.898048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,77,2023-10-07,23,23:00:00,0.378323,36.898094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,78,2023-10-08,0,0:00:00,0.378236,36.898048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,78,2023-10-09,4,4:00:00,0.378305,36.898094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,78,2023-10-10,8,8:00:00,0.378308,36.898178,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,78,2023-10-11,12,12:00:00,0.378278,36.898029,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,78,2023-10-12,16,16:00:00,0.378295,36.898101,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,78,2023-10-13,20,20:00:00,0.378306,36.898036,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,78,2023-10-14,23,23:00:00,0.378295,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,79,2023-10-15,0,0:00:00,0.378271,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,79,2023-10-16,4,4:00:00,0.378296,36.898082,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,79,2023-10-17,8,8:00:00,0.378298,36.898162,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,79,2023-10-18,12,12:00:00,0.378283,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,79,2023-10-19,16,16:00:00,0.378295,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,79,2023-10-20,20,20:00:00,0.378288,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,79,2023-10-21,23,23:00:00,0.378303,36.898075,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,80,2023-10-22,0,0:00:00,0.37826,36.898048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,80,2023-10-23,4,4:00:00,0.378285,36.898113,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,80,2023-10-24,8,8:00:00,0.37831,36.898162,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,80,2023-10-25,12,12:00:00,0.378261,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,80,2023-10-26,16,16:00:00,0.378274,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,80,2023-10-27,20,20:00:00,0.378271,36.898094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,80,2023-10-28,23,23:00:00,0.378291,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,81,2023-10-29,0,0:00:00,0.37825,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,81,2023-10-30,4,4:00:00,0.378274,36.898094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,81,2023-10-31,8,8:00:00,0.378328,36.898216,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,81,2023-11-01,12,12:00:00,0.378295,36.898029,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,81,2023-11-02,16,16:00:00,0.378301,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,81,2023-11-03,20,20:00:00,0.378286,36.898094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,81,2023-11-04,23,23:00:00,0.37829,36.898036,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,82,2023-11-05,0,0:00:00,0.378266,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,82,2023-11-06,4,4:00:00,0.378273,36.898124,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,82,2023-11-07,8,8:00:00,0.378278,36.898124,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,82,2023-11-08,12,12:00:00,0.37828,36.898056,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,82,2023-11-09,16,16:00:00,0.378276,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,82,2023-11-10,20,20:00:00,0.378291,36.898113,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,82,2023-11-11,23,23:00:00,0.3783,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,83,2023-11-12,0,0:00:00,0.378238,36.898048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,83,2023-11-13,4,4:00:00,0.378278,36.898082,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,83,2023-11-14,8,8:00:00,0.37827,36.898101,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,83,2023-11-15,12,12:00:00,0.378286,36.898067,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,83,2023-11-16,16,16:00:00,0.378256,36.898036,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,83,2023-11-17,20,20:00:00,0.378256,36.898143,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,83,2023-11-18,23,23:00:00,0.3783,36.898101,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,84,2023-11-19,0,0:00:00,0.378253,36.898082,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,84,2023-11-20,4,4:00:00,0.37828,36.898101,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,84,2023-11-21,8,8:00:00,0.378245,36.898101,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,84,2023-11-22,12,12:00:00,0.378263,36.898029,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,84,2023-11-23,16,16:00:00,0.37825,36.898082,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,84,2023-11-24,20,20:00:00,0.378253,36.898159,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,84,2023-11-25,23,23:00:00,0.37828,36.898063,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,85,2023-11-26,0,0:00:00,0.378261,36.898075,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,85,2023-11-27,4,4:00:00,0.378286,36.898086,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,85,2023-11-28,8,8:00:00,0.378235,36.898101,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
19,85,2023-11-29,12,12:00:00,0.380218,36.90084,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,179,2023-11-30,12,12:00:00,0.376155,36.924968,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,185,2023-12-01,8,8:00:00,0.293166,36.898521,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,185,2023-12-02,12,12:00:00,0.282116,36.89693,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,185,2023-12-03,16,16:00:00,0.27819,36.889026,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,185,2023-12-04,20,20:00:00,0.278196,36.889045,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,185,2023-12-05,23,23:00:00,0.278235,36.889083,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,186,2023-12-06,0,0:00:00,0.278208,36.889034,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,186,2023-12-07,4,4:00:00,0.278215,36.889045,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,186,2023-12-08,8,8:00:00,0.278185,36.88908,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,186,2023-12-09,12,12:00:00,0.278176,36.88908,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,186,2023-12-10,16,16:00:00,0.278269,36.889167,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,186,2023-12-11,20,20:00:00,0.278241,36.889194,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,186,2023-12-12,23,23:00:00,0.278281,36.889167,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,187,2023-12-13,0,0:00:00,0.278246,36.889137,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,187,2023-12-14,4,4:00:00,0.278233,36.88916,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,187,2023-12-15,8,8:00:00,0.278265,36.88911,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,187,2023-12-16,12,12:00:00,0.278216,36.889179,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,187,2023-12-17,16,16:00:00,0.279563,36.889644,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,187,2023-12-18,20,20:00:00,0.278166,36.889427,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,187,2023-12-19,23,23:00:00,0.278185,36.889423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,188,2023-12-20,0,0:00:00,0.278164,36.889404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,188,2023-12-21,4,4:00:00,0.278143,36.889389,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,188,2023-12-22,8,8:00:00,0.278195,36.889366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,188,2023-12-23,12,12:00:00,0.278145,36.889442,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,188,2023-12-24,16,16:00:00,0.275908,36.891143,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,188,2023-12-25,20,20:00:00,0.276418,36.891525,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,188,2023-12-26,23,23:00:00,0.276445,36.891506,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,189,2023-12-27,0,0:00:00,0.27644,36.891532,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,189,2023-12-28,4,4:00:00,0.276413,36.891525,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,189,2023-12-29,8,8:00:00,0.276503,36.891487,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,189,2023-12-30,12,12:00:00,0.277148,36.889884,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,189,2023-12-31,16,16:00:00,0.276986,36.890228,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,189,2024-01-01,20,20:00:00,0.277191,36.889873,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,189,2024-01-02,23,23:00:00,0.277263,36.889816,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,190,2024-01-03,0,0:00:00,0.277226,36.889823,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,190,2024-01-04,4,4:00:00,0.277243,36.889816,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,190,2024-01-05,8,8:00:00,0.277235,36.889778,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,190,2024-01-06,12,12:00:00,0.276963,36.890132,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,190,2024-01-07,16,16:00:00,0.27839,36.889999,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,190,2024-01-08,20,20:00:00,0.278355,36.88998,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,190,2024-01-09,23,23:00:00,0.278401,36.890014,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,191,2024-01-10,0,0:00:00,0.27839,36.889999,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,191,2024-01-11,4,4:00:00,0.278341,36.88998,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,191,2024-01-12,8,8:00:00,0.278365,36.889961,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,191,2024-01-13,12,12:00:00,0.278373,36.889213,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,191,2024-01-14,16,16:00:00,0.280131,36.889911,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,191,2024-01-15,20,20:00:00,0.280051,36.88998,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,191,2024-01-16,23,23:00:00,0.28012,36.8899,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,192,2024-01-17,0,0:00:00,0.280109,36.889919,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,192,2024-01-18,4,4:00:00,0.280093,36.889961,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,192,2024-01-19,8,8:00:00,0.280125,36.889904,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,192,2024-01-20,12,12:00:00,0.280145,36.889827,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,192,2024-01-21,16,16:00:00,0.280281,36.889732,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,192,2024-01-22,20,20:00:00,0.280216,36.889728,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,192,2024-01-23,23,23:00:00,0.280249,36.889728,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,193,2024-01-24,0,0:00:00,0.280246,36.88974,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,193,2024-01-25,4,4:00:00,0.280249,36.889789,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,193,2024-01-26,8,8:00:00,0.280198,36.889713,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,193,2024-01-27,12,12:00:00,0.28023,36.889747,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,193,2024-01-28,16,16:00:00,0.279966,36.889465,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,193,2024-01-29,20,20:00:00,0.279906,36.889598,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,193,2024-01-30,23,23:00:00,0.279936,36.889511,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,194,2024-01-31,0,0:00:00,0.279925,36.88953,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,194,2024-02-01,4,4:00:00,0.279935,36.88953,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,194,2024-02-02,8,8:00:00,0.279891,36.88948,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,194,2024-02-03,12,12:00:00,0.27989,36.889499,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,194,2024-02-04,16,16:00:00,0.279418,36.88935,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,194,2024-02-05,20,20:00:00,0.279945,36.889598,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,194,2024-02-06,23,23:00:00,0.27993,36.889472,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,195,2024-02-07,0,0:00:00,0.279935,36.889453,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,195,2024-02-08,4,4:00:00,0.27991,36.88948,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,195,2024-02-09,8,8:00:00,0.27991,36.889492,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,195,2024-02-10,12,12:00:00,0.276986,36.889873,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,195,2024-02-11,16,16:00:00,0.275841,36.891159,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,195,2024-02-12,20,20:00:00,0.275741,36.891101,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,195,2024-02-13,23,23:00:00,0.275736,36.891067,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,196,2024-02-14,0,0:00:00,0.275763,36.891082,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,196,2024-02-15,4,4:00:00,0.275735,36.891075,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,196,2024-02-16,8,8:00:00,0.275796,36.891124,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,196,2024-02-17,12,12:00:00,0.275858,36.891162,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,196,2024-02-18,16,16:00:00,0.27818,36.889415,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,196,2024-02-19,20,20:00:00,0.278196,36.889427,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,196,2024-02-20,23,23:00:00,0.278195,36.889408,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,197,2024-02-21,0,0:00:00,0.278196,36.889427,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,197,2024-02-22,4,4:00:00,0.278158,36.889404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,197,2024-02-23,8,8:00:00,0.278208,36.889427,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,197,2024-02-24,12,12:00:00,0.278145,36.889358,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,197,2024-02-25,16,16:00:00,0.278311,36.889369,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,197,2024-02-26,20,20:00:00,0.278173,36.889434,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,197,2024-02-27,23,23:00:00,0.278171,36.889408,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,198,2024-02-28,0,0:00:00,0.278176,36.889434,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,198,2024-02-29,4,4:00:00,0.278145,36.889404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,198,2024-03-01,8,8:00:00,0.278208,36.889415,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,198,2024-03-02,12,12:00:00,0.278111,36.889442,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,198,2024-03-03,16,16:00:00,0.27815,36.889408,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,198,2024-03-04,20,20:00:00,0.278153,36.889446,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,198,2024-03-05,23,23:00:00,0.278176,36.889415,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,199,2024-03-06,0,0:00:00,0.278178,36.889423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,199,2024-03-07,4,4:00:00,0.278146,36.889415,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
