Year,Day ,Date,Hours,Time,location-long,location-lat,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
18,294,12/3/20,8,8:00:00,0.383371,36.909244,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,294,12/4/20,12,12:00:00,0.383371,36.909244,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,294,12/5/20,16,16:00:00,0.383323,36.909206,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,294,12/6/20,20,20:00:00,0.38338,36.90929,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,294,12/7/20,23,23:00:00,0.383378,36.909271,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,295,12/8/20,0,0:00:00,0.383378,36.909263,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,295,12/9/20,4,4:00:00,0.383331,36.90924,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,295,12/10/20,8,8:00:00,0.383378,36.909263,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,295,12/11/20,12,12:00:00,0.383343,36.90932,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,295,12/12/20,16,16:00:00,0.383351,36.909206,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,295,12/13/20,20,20:00:00,0.383388,36.909301,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,295,12/14/20,23,23:00:00,0.383373,36.909271,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,296,12/15/20,0,0:00:00,0.383375,36.909271,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,296,12/16/20,4,4:00:00,0.38335,36.909263,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,296,12/17/20,8,8:00:00,0.383378,36.909271,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,296,12/18/20,12,12:00:00,0.383411,36.909263,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,296,12/19/20,16,16:00:00,0.38341,36.909233,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,296,12/20/20,20,20:00:00,0.383363,36.909278,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,296,12/21/20,23,23:00:00,0.383411,36.909233,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,297,12/22/20,0,0:00:00,0.383386,36.909263,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,297,12/23/20,4,4:00:00,0.383385,36.909263,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,297,12/24/20,8,8:00:00,0.383376,36.909259,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,297,12/25/20,12,12:00:00,0.383396,36.90929,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,297,12/26/20,16,16:00:00,0.383366,36.909301,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,297,12/27/20,20,20:00:00,0.383291,36.909271,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,297,12/28/20,23,23:00:00,0.383393,36.909259,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,298,12/29/20,0,0:00:00,0.383383,36.909244,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,298,12/30/20,4,4:00:00,0.383375,36.909259,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,298,12/31/20,8,8:00:00,0.383373,36.909278,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,298,1/1/21,12,12:00:00,0.383336,36.909328,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,298,1/2/21,16,16:00:00,0.383071,36.909565,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,298,1/3/21,20,20:00:00,0.383078,36.909545,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,298,1/4/21,23,23:00:00,0.383051,36.909576,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,299,1/5/21,0,0:00:00,0.383041,36.909549,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,299,1/6/21,4,4:00:00,0.383056,36.909614,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,299,1/7/21,8,8:00:00,0.383088,36.909576,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,299,1/8/21,12,12:00:00,0.383008,36.909603,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,299,1/9/21,16,16:00:00,0.383093,36.909511,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,299,1/10/21,20,20:00:00,0.383071,36.909565,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,299,1/11/21,23,23:00:00,0.38305,36.909538,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,300,1/12/21,0,0:00:00,0.383061,36.909538,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,300,1/13/21,4,4:00:00,0.383071,36.909595,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,300,1/14/21,8,8:00:00,0.383084,36.909549,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,300,1/15/21,12,12:00:00,0.383186,36.909603,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,300,1/16/21,16,16:00:00,0.384078,36.909816,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,300,1/17/21,20,20:00:00,0.384101,36.909881,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,300,1/18/21,23,23:00:00,0.384131,36.90987,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,301,1/19/21,0,0:00:00,0.384105,36.909812,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,301,1/20/21,4,4:00:00,0.384056,36.909832,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,301,1/21/21,8,8:00:00,0.384123,36.909835,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,301,1/22/21,12,12:00:00,0.384068,36.909698,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,301,1/23/21,16,16:00:00,0.38434,36.909481,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,301,1/24/21,20,20:00:00,0.384356,36.909511,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,301,1/25/21,23,23:00:00,0.384348,36.909469,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,302,1/26/21,0,0:00:00,0.384335,36.909473,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,302,1/27/21,4,4:00:00,0.384346,36.909511,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,302,1/28/21,8,8:00:00,0.384375,36.909492,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,302,1/29/21,12,12:00:00,0.384369,36.90966,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,302,1/30/21,16,16:00:00,0.384346,36.909492,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,302,1/31/21,20,20:00:00,0.384401,36.909664,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,302,2/1/21,23,23:00:00,0.384366,36.909538,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,303,2/2/21,0,0:00:00,0.384338,36.909545,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,303,2/3/21,4,4:00:00,0.384328,36.909587,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,303,2/4/21,8,8:00:00,0.384358,36.909587,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,303,2/5/21,12,12:00:00,0.384345,36.909736,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,303,2/6/21,16,16:00:00,0.38439,36.909595,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,303,2/7/21,20,20:00:00,0.384371,36.909606,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,303,2/8/21,23,23:00:00,0.384356,36.909614,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,304,2/9/21,0,0:00:00,0.384388,36.909576,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,304,2/10/21,4,4:00:00,0.384365,36.909557,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,304,2/11/21,8,8:00:00,0.384368,36.909603,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,304,2/12/21,12,12:00:00,0.384388,36.90966,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,304,2/13/21,16,16:00:00,0.384348,36.909565,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,304,2/14/21,20,20:00:00,0.384393,36.909679,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,304,2/15/21,23,23:00:00,0.384335,36.909622,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,305,2/16/21,0,0:00:00,0.384383,36.909565,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,305,2/17/21,4,4:00:00,0.384379,36.909488,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,305,2/18/21,8,8:00:00,0.384369,36.909626,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,305,2/19/21,12,12:00:00,0.384224,36.908496,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,305,2/20/21,16,16:00:00,0.384271,36.908363,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,305,2/21/21,20,20:00:00,0.384216,36.908462,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,305,2/22/21,23,23:00:00,0.384226,36.908401,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,306,2/23/21,0,0:00:00,0.384224,36.908412,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,306,2/24/21,4,4:00:00,0.384191,36.908451,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,306,2/25/21,8,8:00:00,0.38414,36.908508,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,306,2/26/21,12,12:00:00,0.385136,36.907726,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,306,2/27/21,16,16:00:00,0.385431,36.907733,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,306,2/28/21,20,20:00:00,0.385415,36.907775,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,306,3/1/21,23,23:00:00,0.385408,36.907714,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,307,3/2/21,0,0:00:00,0.385426,36.907707,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,307,3/3/21,4,4:00:00,0.385388,36.907772,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,307,3/4/21,8,8:00:00,0.385333,36.907669,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,307,3/5/21,12,12:00:00,0.38548,36.9076,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,307,3/6/21,16,16:00:00,0.385528,36.907604,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,307,3/7/21,20,20:00:00,0.385548,36.907604,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,307,3/8/21,23,23:00:00,0.385584,36.907535,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,308,3/9/21,0,0:00:00,0.38555,36.907566,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,308,3/10/21,4,4:00:00,0.385501,36.907554,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,308,3/11/21,8,8:00:00,0.385498,36.907581,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,308,3/12/21,12,12:00:00,0.38554,36.907604,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,308,3/13/21,16,16:00:00,0.385584,36.907566,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,308,3/14/21,20,20:00:00,0.38554,36.907669,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,308,3/15/21,23,23:00:00,0.38548,36.907604,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,309,3/16/21,0,0:00:00,0.38554,36.9076,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,309,3/17/21,4,4:00:00,0.385493,36.907669,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,309,3/18/21,8,8:00:00,0.385523,36.907581,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,309,3/19/21,12,12:00:00,0.385564,36.9076,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,309,3/20/21,16,16:00:00,0.385561,36.90763,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,309,3/21/21,20,20:00:00,0.38552,36.907642,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,309,3/22/21,23,23:00:00,0.385536,36.907585,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,310,3/23/21,0,0:00:00,0.385521,36.9076,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,310,3/24/21,4,4:00:00,0.385543,36.907669,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,310,3/25/21,8,8:00:00,0.385518,36.907604,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,310,3/26/21,12,12:00:00,0.385525,36.907642,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,310,3/27/21,16,16:00:00,0.385583,36.907619,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,310,3/28/21,20,20:00:00,0.385533,36.907669,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,310,3/29/21,23,23:00:00,0.385505,36.907592,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,311,3/30/21,0,0:00:00,0.385485,36.907585,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,311,3/31/21,4,4:00:00,0.385525,36.907688,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,311,4/1/21,8,8:00:00,0.385548,36.9076,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,311,4/2/21,12,12:00:00,0.385561,36.90763,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,311,4/3/21,16,16:00:00,0.385578,36.907592,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,311,4/4/21,20,20:00:00,0.385536,36.90768,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,311,4/5/21,23,23:00:00,0.38553,36.907604,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,312,4/6/21,0,0:00:00,0.385551,36.907611,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,312,4/7/21,4,4:00:00,0.385545,36.907581,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,312,4/8/21,8,8:00:00,0.38556,36.907592,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,312,4/9/21,12,12:00:00,0.38557,36.9076,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,312,4/10/21,16,16:00:00,0.38491,36.907726,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,312,4/11/21,20,20:00:00,0.3849,36.907775,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,312,4/12/21,23,23:00:00,0.384926,36.907726,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,313,4/13/21,0,0:00:00,0.38492,36.907737,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,313,4/14/21,4,4:00:00,0.384913,36.907737,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,313,4/15/21,8,8:00:00,0.384928,36.907733,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,313,4/16/21,12,12:00:00,0.385101,36.907897,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,313,4/17/21,16,16:00:00,0.385138,36.907897,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,313,4/18/21,20,20:00:00,0.385161,36.907966,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,313,4/19/21,23,23:00:00,0.385166,36.907909,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,314,4/20/21,0,0:00:00,0.385156,36.907943,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,314,4/21/21,4,4:00:00,0.385145,36.907962,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,314,4/22/21,8,8:00:00,0.385168,36.907993,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,314,4/23/21,12,12:00:00,0.385438,36.907833,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,314,4/24/21,16,16:00:00,0.385656,36.90768,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,314,4/25/21,20,20:00:00,0.38567,36.907657,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,314,4/26/21,23,23:00:00,0.385675,36.907642,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,315,4/27/21,0,0:00:00,0.385618,36.907676,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,315,4/28/21,4,4:00:00,0.385651,36.907638,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,315,4/29/21,8,8:00:00,0.385691,36.907775,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,315,4/30/21,12,12:00:00,0.385696,36.907699,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,315,5/1/21,16,16:00:00,0.385683,36.907611,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,315,5/2/21,20,20:00:00,0.385666,36.907695,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,315,5/3/21,23,23:00:00,0.385685,36.907676,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,316,5/4/21,0,0:00:00,0.385675,36.90763,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,316,5/5/21,4,4:00:00,0.385666,36.907669,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,316,5/6/21,8,8:00:00,0.385665,36.907695,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,316,5/7/21,12,12:00:00,0.385693,36.90763,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,316,5/8/21,16,16:00:00,0.38569,36.907642,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,316,5/9/21,20,20:00:00,0.385655,36.907661,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,316,5/10/21,23,23:00:00,0.385653,36.907642,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,317,5/11/21,0,0:00:00,0.385663,36.90763,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,317,5/12/21,4,4:00:00,0.38567,36.907661,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,317,5/13/21,8,8:00:00,0.385643,36.907688,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,317,5/14/21,12,12:00:00,0.385739,36.907581,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,317,5/15/21,16,16:00:00,0.387106,36.907173,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,317,5/16/21,20,20:00:00,0.387071,36.907165,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,317,5/17/21,23,23:00:00,0.387085,36.907165,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,318,5/18/21,0,0:00:00,0.387083,36.90718,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,318,5/19/21,4,4:00:00,0.387088,36.907161,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,318,5/20/21,8,8:00:00,0.387041,36.907192,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,318,5/21/21,12,12:00:00,0.387085,36.907192,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,318,5/22/21,16,16:00:00,0.386613,36.905502,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,318,5/23/21,20,20:00:00,0.386575,36.905464,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,318,5/24/21,23,23:00:00,0.386584,36.905406,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,319,5/25/21,0,0:00:00,0.386633,36.905483,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,319,5/26/21,4,4:00:00,0.386604,36.905506,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,319,5/27/21,8,8:00:00,0.386614,36.905502,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,319,5/28/21,12,12:00:00,0.385978,36.905506,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,319,5/29/21,16,16:00:00,0.385476,36.905895,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,319,5/30/21,20,20:00:00,0.385463,36.905868,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,319,5/31/21,23,23:00:00,0.385428,36.905838,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,320,6/1/21,0,0:00:00,0.385445,36.905857,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,320,6/2/21,4,4:00:00,0.385508,36.905902,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,320,6/3/21,8,8:00:00,0.385481,36.905857,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,320,6/4/21,12,12:00:00,0.385465,36.905933,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,320,6/5/21,16,16:00:00,0.385343,36.905952,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,320,6/6/21,20,20:00:00,0.385413,36.905868,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,320,6/7/21,23,23:00:00,0.38544,36.905883,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,321,6/8/21,0,0:00:00,0.38546,36.905883,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,321,6/9/21,4,4:00:00,0.385498,36.905902,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,321,6/10/21,8,8:00:00,0.385495,36.905963,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,321,6/11/21,12,12:00:00,0.384709,36.905635,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,321,6/12/21,16,16:00:00,0.385058,36.905246,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,321,6/13/21,20,20:00:00,0.385473,36.905468,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,321,6/14/21,23,23:00:00,0.385466,36.905468,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,322,6/15/21,0,0:00:00,0.385456,36.905445,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,322,6/16/21,4,4:00:00,0.385443,36.905494,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,322,6/17/21,8,8:00:00,0.385433,36.905468,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,322,6/18/21,12,12:00:00,0.385739,36.905696,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,322,6/19/21,16,16:00:00,0.387186,36.906021,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,322,6/20/21,20,20:00:00,0.387181,36.906017,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,322,6/21/21,23,23:00:00,0.387186,36.905998,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,323,6/22/21,0,0:00:00,0.387175,36.905998,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,323,6/23/21,4,4:00:00,0.387175,36.906074,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,323,6/24/21,8,8:00:00,0.387165,36.90599,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,323,6/25/21,12,12:00:00,0.387153,36.90604,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,323,6/26/21,16,16:00:00,0.387981,36.906269,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,323,6/27/21,20,20:00:00,0.387998,36.906211,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,323,6/28/21,23,23:00:00,0.388053,36.906169,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,324,6/29/21,0,0:00:00,0.388056,36.906173,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,324,6/30/21,4,4:00:00,0.38806,36.906173,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,324,7/1/21,8,8:00:00,0.388035,36.906208,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,324,7/2/21,12,12:00:00,0.388893,36.906669,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,324,7/3/21,16,16:00:00,0.389116,36.906898,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,324,7/4/21,20,20:00:00,0.389083,36.906971,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,324,7/5/21,23,23:00:00,0.389101,36.906875,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,325,7/6/21,0,0:00:00,0.389128,36.906898,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,325,7/7/21,4,4:00:00,0.38912,36.906837,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,325,7/8/21,8,8:00:00,0.38907,36.906894,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,325,7/9/21,12,12:00:00,0.38914,36.906944,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,325,7/10/21,16,16:00:00,0.38935,36.906993,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,325,7/11/21,20,20:00:00,0.38935,36.906894,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,325,7/12/21,23,23:00:00,0.389339,36.906898,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,326,7/13/21,0,0:00:00,0.389331,36.906894,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,326,7/14/21,4,4:00:00,0.389368,36.906925,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,326,7/15/21,8,8:00:00,0.389338,36.906944,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,326,7/16/21,12,12:00:00,0.389436,36.90678,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,326,7/17/21,16,16:00:00,0.389418,36.906784,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,326,7/18/21,20,20:00:00,0.389415,36.906753,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,326,7/19/21,23,23:00:00,0.389415,36.906791,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,327,7/20/21,0,0:00:00,0.389416,36.906791,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,327,7/21/21,4,4:00:00,0.389458,36.906803,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,327,7/22/21,8,8:00:00,0.389416,36.906791,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,327,7/23/21,12,12:00:00,0.38943,36.906696,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,327,7/24/21,16,16:00:00,0.389433,36.90686,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,327,7/25/21,20,20:00:00,0.38943,36.906772,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,327,7/26/21,23,23:00:00,0.3894,36.906799,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,328,7/27/21,0,0:00:00,0.389406,36.906734,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,328,7/28/21,4,4:00:00,0.389433,36.906799,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,328,7/29/21,8,8:00:00,0.389421,36.906791,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
18,328,7/30/21,12,12:00:00,0.389404,36.90678,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
